country,city_name,name,address,rating,reviews_count,phone,website,business_type,hours,latitude,longitude,place_id,scraped_at
Lithuania,Vilnius,AGmoto,"Paribio g. 23A, Vilnius, 08101 Vilniaus m. sav., Lithuania",4.9,11,+370 631 72303,,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.7027208,25.2497041,ChIJ23e_U-KT3UYRdlyL3TpbIfw,2025-10-25T02:59:49.307505
Lithuania,Vilnius,ATVsport (CF MOTO ATV spokesman Vilnius),"Rinktinės g. 55, Vilnius, 09207 Vilniaus m. sav., Lithuania",5.0,2,,https://cfmoto.lt/,ATV dealer,Closed ⋅ Opens 9 AM,54.7022753,25.2880608,ChIJszE0qKmW3UYROHbxvK6-5Fw,2025-10-25T02:59:50.572761
Lithuania,Vilnius,AUTO-MOTO,"Vilnius, 02201 Vilniaus m. sav., Lithuania",1.5,8,,,Car repair and maintenance service,,54.6202836,25.2430245,ChIJe7DOAv2V3UYRdrL5eeISn14,2025-10-25T02:59:50.572776
Lithuania,Vilnius,Ampartas UAB,"Šumsko g. 188, Vilnius, 02196 Vilniaus m. sav., Lithuania",3.7,3,+370 608 87053,https://ampartas.lt/,Motorcycle parts store,Closed ⋅ Opens 9 AM,54.6277945,25.2181542,ChIJ7-l9VHGV3UYRmEjg5i44Lco,2025-10-25T02:59:50.572756
Lithuania,Vilnius,Autointer,"Eišiškių pl. 28, Vilnius, 02184 Vilniaus m. sav., Lithuania",4.4,132,+370 655 23212,http://www.mitas-moto.lt/,Tire shop,Closed ⋅ Opens 9 AM Mon,54.6409578,25.2627763,ChIJjYnDQ6CT3UYRgarl1TTZtJY,2025-10-25T02:59:50.572778
Lithuania,Vilnius,Beggalo,"Liepsnos g. 3, Vilnius, 03154 Vilniaus m. sav., Lithuania",5.0,6,+370 675 40021,http://www.beggalo.com/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,54.6488428,25.2188259,ChIJJ6tLFPST3UYRgn3MIlSc6CQ,2025-10-25T02:59:49.953093
Lithuania,Vilnius,Blogiausias MotoServisas Vilniuje,"Dariaus ir Girėno g. 25, Vilnius, 02189 Vilniaus m. sav., Lithuania",5.0,5,+370 614 17755,https://www.facebook.com/Blogiausias-MotoServisas-Vilniuje-108692848023401,Motorcycle repair shop,Closed ⋅ Opens 3 PM,54.6488891,25.2714866,ChIJzXNGH_eV3UYRIumnPkEars0,2025-10-25T02:59:49.953096
Lithuania,Vilnius,Dude Bikes motorcycle store in Vilnius,"Vytenio g. 14, Vilnius, 03111 Vilniaus m. sav., Lithuania",4.4,7,+370 687 22787,https://dude-bikes.com/,Motorcycle shop,Closed ⋅ Opens 11:30 AM Tue,54.6767702,25.2648562,ChIJaTPCEmCV3UYRDe56DVgWmjY,2025-10-25T02:59:50.572763
Lithuania,Vilnius,Dviračių Arena parduotuvė,"Vikingų g. 5, Vilnius, 02188 Vilniaus m. sav., Lithuania",5.0,13,+370 662 98612,https://www.dviraciuarena.lt/,Bicycle Shop,Closed ⋅ Opens 10 AM,54.6485501,25.2795137,ChIJl_xK6E-V3UYRKCkcum059cc,2025-10-25T02:59:50.572783
Lithuania,Vilnius,Internetinė motociklų detalių parduotuvė,"Eigulių g. 16A, Vilnius, 03150 Vilniaus m. sav., Lithuania",5.0,2,+370 671 02272,https://www.dalysmotociklams.lt/,Motorcycle repair shop,,54.6704664,25.2327731,ChIJDSVCs4aT3UYRe1XTFLlcJC8,2025-10-25T02:59:49.307533
Lithuania,Vilnius,Ironmoto - motociklų servisas,"Ozo g. 6-75, Vilnius, 08200 Vilniaus m. sav., Lithuania",5.0,14,+370 600 78703,http://ironmoto.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.7147758,25.2831867,ChIJt0rd4DuR3UYRUJwbLprA3Hs,2025-10-25T02:59:49.307530
Lithuania,Vilnius,JAWA Lietuva - Motoveržliaraktis,"Ukmergės g. 315C, Vilnius, 06306 Vilniaus m. sav., Lithuania",4.9,144,+370 621 67603,http://www.jawamotorcycles.lt/,Motorcycle shop,Closed ⋅ Opens 8 AM Mon,54.7346116,25.2348872,ChIJozshljGR3UYRM6d5FqxMAjI,2025-10-25T02:59:49.953114
Lithuania,Vilnius,Jetski&Moto Servisas HPC,"V. Sirokomlės g. 38, Nemėžis, 13262 Vilniaus r. sav., Lithuania",5.0,23,+370 666 99112,https://jetskimotoservisas.lt/,Motorcycle repair shop,Open 24 hours,54.6274374,25.3491449,ChIJkxhtkaaV3UYRSbjj9SPoVqU,2025-10-25T02:59:49.307496
Lithuania,Vilnius,Just Keep Gas servisas,"J. Dobkevičiaus g. 8, Vilnius, 02189 Vilniaus m. sav., Lithuania",4.8,21,+370 647 33330,https://nevaziuoja.lt/autoservisas/justkeepgas-1083?book-now=true,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,54.64231,25.2701804,ChIJhata1eWX3UYRsJ6x6oACWTU,2025-10-25T02:59:49.953086
Lithuania,Vilnius,KMOTO Vilnius,"Ukmergės g. 364, Vilnius, 14188 Vilniaus m. sav., Lithuania",4.4,320,+370 625 38406,http://www.kmoto.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,54.7576698,25.2041287,ChIJqyH2g0qR3UYR6fmRMGeeF2A,2025-10-25T02:59:49.953077
Lithuania,Vilnius,Leon surron service,"Karaimų g. 4, Vilnius, 08118 Vilniaus m. sav., Lithuania",2.0,1,+370 676 75030,,Motorcycle repair shop,Closed ⋅ Opens 1:30 PM,54.6895107,25.2555635,ChIJrRWhNgCT3UYRwpEmu1B3Nrc,2025-10-25T02:59:49.953080
Lithuania,Vilnius,MB Motorinis,,4.9,57,+370 647 35750,http://motorinis.com/,Motorcycle parts store,Closed ⋅ Opens 10 AM Mon,55.1736006,23.8832615,ChIJ_2O59bmR3UYR3pf00T5D0FE,2025-10-25T02:59:49.953091
Lithuania,Vilnius,MB TDK servisas,"Eišiškių pl. 28, Vilnius, 02184 Vilniaus m. sav., Lithuania",4.6,46,+370 655 23212,https://nevaziuoja.lt/autoservisas/tdk-servisas-18?book-now,Auto repair shop,Closed ⋅ Opens 9 AM Mon,54.6408849,25.2629537,ChIJ1WDwsE-V3UYRi_DAYKqXx4Y,2025-10-25T02:59:50.572766
Lithuania,Vilnius,MOTOPUNK,"Elektrinės g. 12 Vilnius, 03150 LIetuva, Lithuania",4.4,31,+370 645 94980,,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,54.6654255,25.2303027,ChIJr8LiMSeR3UYRQcEyFrZZH1g,2025-10-25T02:59:49.307507
Lithuania,Vilnius,"Mankius - dviračiai, keturračiai, dalys.","Savanorių pr. 187, Vilnius, 02300 Vilniaus m. sav., Lithuania",4.8,85,+370 677 47967,https://mankius.lt/lt/#Savanoriu187,Motorcycle shop,Closed ⋅ Opens 10 AM,54.646939,25.210312,ChIJn3ku0E2T3UYRCNZcfNgDxZc,2025-10-25T02:59:50.572781
Lithuania,Vilnius,Moto diagnostika – BMW motociklams,"Šatrijos Raganos g. 98, Vilnius, 10246 Vilniaus m. sav., Lithuania",5.0,6,+370 625 21831,https://motodiagnostika.lt/,Motorcycle repair shop,,54.7146425,25.3374749,ChIJvVkfJbGX3UYR-O9iccWAX9U,2025-10-25T02:59:49.307540
Lithuania,Vilnius,Moto padangu montavimas,"Žygio g. 44, Vilnius, 08232 Vilniaus m. sav., Lithuania",5.0,3,+370 695 35796,,Motorcycle repair shop,Closed ⋅ Opens 11 AM,54.7055869,25.2948919,ChIJUcvUAQCX3UYR2xgl6e1IGOY,2025-10-25T02:59:49.953060
Lithuania,Vilnius,Moto rūdys,"Eišiškių pl. 26, Vilnius, 02184 Vilniaus m. sav., Lithuania",4.6,9,+370 656 36866,https://www.rudysnemiega.eu/garazas/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.6420892,25.263546,ChIJZcIXOzqV3UYRUGtUQmaxcU0,2025-10-25T02:59:49.307538
Lithuania,Vilnius,Moto-Baysport Vilnius,"Siesikų g. 13, Vilnius, 08100 Vilniaus m. sav., Lithuania",4.5,312,+370 650 33508,https://www.moto-baysport.lt/lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,54.7081272,25.2518556,ChIJ0yvnGZ6R3UYRLkbgK-WMyBo,2025-10-25T02:59:49.953109
Lithuania,Vilnius,Moto-Centras,"Laisvės pr. 43B, Vilnius, 05122 Vilniaus m. sav., Lithuania",4.3,71,+370 698 18118,http://www.moto-centras.lt/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,54.7090792,25.2287536,ChIJY6QiQHKU3UYREUl3HxQggcM,2025-10-25T02:59:49.953063
Lithuania,Vilnius,MotoGarage Vilnius,"Nemenčinės pl. 4a, Vilnius, 13663 Vilniaus m. sav., Lithuania",5.0,7,+370 691 87233,,Motorcycle repair shop,Closed ⋅ Opens 10 AM,54.7264781,25.3232103,ChIJadUQrNyX3UYRlvU3fav2Vgs,2025-10-25T02:59:49.307525
Lithuania,Vilnius,MotoSpinta,"Šv. Stepono g. 22, Vilnius, 01138 Vilniaus m. sav., Lithuania",4.9,453,+370 623 01131,https://motospinta.lt/,Motorcycle parts store,Closed ⋅ Opens 10 AM,54.673291,25.2806271,ChIJA3nbqLbp50YRgUN7T2BI6eE,2025-10-25T02:59:49.953111
Lithuania,Vilnius,Motoangaras,"Vilkpėdės g. 6A, Vilnius, 03151 Vilniaus m. sav., Lithuania",4.7,62,+370 699 11775,http://www.motoangaras.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.6632537,25.2444096,ChIJebvb4H2U3UYRN0yqJXbwmjc,2025-10-25T02:59:49.307510
Lithuania,Vilnius,Motociklų Ketturačių Servisas Jetski HPC,"Arklių gatvė 3, Nemėžis, 13260 Vilniaus r. sav., Lithuania",,0,+370 695 97455,,Motorcycle repair shop,Closed ⋅ Opens 9 AM,54.6274824,25.3489232,ChIJj_ewtUaV3UYRujq3COgiuPo,2025-10-25T02:59:49.953101
Lithuania,Vilnius,Motoconcepts.Lt,"Kalno g. 62, Vilnius, 13105 Vilniaus m. sav., Lithuania",5.0,1,+370 609 29360,https://www.motoconcepts.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.70762,25.39209,ChIJ6Uja_4WX3UYRMQM0KO_HVhA,2025-10-25T02:59:49.307522
Lithuania,Vilnius,Motoday,"Švitrigailos g. 29, Vilnius, 03209 Vilniaus m. sav., Lithuania",4.6,296,+370 684 74112,https://motoday.lt/motoday-parduotuve-vilniuje-svitrigailos-g-29.html,Motorcycle parts store,Closed ⋅ Opens 10 AM,54.6707817,25.2690637,ChIJ40NNk8eV3UYRsp1KeVy09YU,2025-10-25T02:59:49.953098
Lithuania,Vilnius,Motoday - Visorių,"Visorių g. 12, Vilnius, 08300 Vilniaus m. sav., Lithuania",4.6,336,+370 621 01011,https://motoday.lt/motoday-parduotuve-vilniuje-visoriu-g-12.html,Motorcycle parts store,Closed ⋅ Opens 10 AM,54.7379089,25.2587487,ChIJdezu1RaR3UYRq6oq_wvnIEg,2025-10-25T02:59:49.953088
Lithuania,Vilnius,Motogija,"Vytenio g. 61, Vilnius, 03202 Vilniaus m. sav., Lithuania",5.0,32,+370 600 69649,https://www.motogija.lt/,Auto repair shop,Closed ⋅ Opens 10 AM,54.6699486,25.2655215,ChIJgR4v59iV3UYR3bxPcHTiTZE,2025-10-25T02:59:50.572771
Lithuania,Vilnius,Motohelp.lt,"Subačiaus g. 58, Vilnius, 09116 Vilniaus m. sav., Lithuania",4.9,69,+370 662 05229,https://www.motohelp.lt/,Motorcycle repair shop,Open 24 hours,54.6767184,25.3079493,ChIJIbjkucuX3UYRHmZ5o4Z_6pI,2025-10-25T02:59:49.307475
Lithuania,Vilnius,Motoideja,"V. Pietario g. 8, Vilnius, 03125 Vilniaus m. sav., Lithuania",4.5,75,+370 686 22227,http://www.motoideja.lt/,Motorcycle parts store,Closed ⋅ Opens 10 AM Mon,54.6763158,25.2491679,ChIJ6zjep26U3UYRonVdw5C3YO8,2025-10-25T02:59:50.572758
Lithuania,Vilnius,Motopagalba - Motociklų remontas ir priežiūra,"Bičiulių g. 16, Bukiškis, 14182 Vilniaus r. sav., Lithuania",3.6,15,+370 600 00474,,Motorcycle repair shop,Open 24 hours,54.7607333,25.2144163,ChIJ_b48i9iR3UYRVL3D645m4qE,2025-10-25T02:59:49.307519
Lithuania,Vilnius,Motoplast,"Gerosios Vilties g. 17A, Vilnius, 03147 Vilniaus m. sav., Lithuania",4.7,7,+370 677 10788,http://motoplast.lt/,Motorcycle repair shop,,54.6705223,25.2439526,ChIJeaNkKXOR3UYRLJYIy1ydta4,2025-10-25T02:59:49.953104
Lithuania,Vilnius,Motoratai Motoratai,"Vilkpėdės g. 6D, Vilnius, 03151 Vilniaus m. sav., Lithuania",5.0,1,+370 686 12886,https://www.facebook.com/motoratai.motoratai,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.6625419,25.2466683,ChIJFTFzYwCV3UYR1vNSBAuzceg,2025-10-25T02:59:49.307513
Lithuania,Vilnius,"Motus dviračiai | UAB ""Motus aeternus""","Švitrigailos g. 11C, Vilnius, 03223 Vilniaus m. sav., Lithuania",4.6,56,+370 666 44312,http://www.motusdviraciai.lt/,Bicycle Shop,Closed ⋅ Opens 10 AM,54.6755484,25.2677989,ChIJXbqycfWV3UYRqUzyVKJWfq4,2025-10-25T02:59:50.572739
Lithuania,Vilnius,Napalm Cycles,"Vilniaus Senamiestis, Ramybės g. 4, Vilnius, 02103 Vilniaus m. sav., Lithuania",5.0,53,+370 600 69745,https://www.napalm.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.6718855,25.2987537,ChIJHVmGGGGV3UYR8cJSWpjlSXI,2025-10-25T02:59:49.307499
Lithuania,Vilnius,Nebestumk,"Subačiaus g. 112, Vilnius, 11343 Vilniaus m. sav., Lithuania",4.3,18,+370 692 44040,https://www.nebestumk.lt/,Internet shop,,54.6753993,25.3182951,ChIJ2dyvaHCR3UYRby2qygNaT_k,2025-10-25T02:59:49.953116
Lithuania,Vilnius,Nippon Auto,"Oslo g. 7, Vilnius, 04123 Vilniaus m. sav., Lithuania",4.5,500,+370 5 244 0005,http://www.nipponauto.lt/,Honda dealer,Closed ⋅ Opens 10 AM,54.6712174,25.2224008,ChIJlWPHy5yT3UYRf9yLck8DQt0,2025-10-25T02:59:50.572742
Lithuania,Vilnius,Pitana,"Žemynos g. 2A-105A, Vilnius, 06135 Vilniaus m. sav., Lithuania",5.0,3,+370 698 48959,https://www.facebook.com/profile.php?id=61566498475563,Motorcycle repair shop,Closed ⋅ Opens 9 AM,54.7263457,25.2261543,ChIJ61jyM8CR3UYROPJBvL8YIag,2025-10-25T02:59:49.307516
Lithuania,Vilnius,Pramogų safaris,"Luknojų g. 51, Vilnius, 06295 Vilniaus m. sav., Lithuania",4.2,117,+370 610 10416,http://www.pramogusafaris.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,54.6990541,25.1444179,ChIJc-TJJH2T3UYRmyZl0N6B4Xc,2025-10-25T02:59:50.572773
Lithuania,Vilnius,RM motors autoservisas,"Dūmų 3 3b, Vilnius, 11119 Vilniaus m. sav., Lithuania",4.7,49,+370 684 34777,https://nevaziuoja.lt/autoservisas/rm-motors-34?book-now,Auto repair shop,Closed ⋅ Opens 9 AM,54.6925654,25.405217,ChIJi1OKkrWX3UYRv-ESq2vrAxY,2025-10-25T02:59:50.572736
Lithuania,Vilnius,Riedis.lt - elektrinis transportas - paspirtukai / elektriniai dviračiai / remontas Engwe / Teverun,"Kalvarijų g. 269, Vilnius, 08315 Vilniaus m. sav., Lithuania",4.8,199,+370 633 77888,http://www.riedis.lt/,Electric motor store,Closed ⋅ Opens 10 AM Mon,54.7341448,25.2795051,ChIJOeHWfRaR3UYRejec9viR-lU,2025-10-25T02:59:50.572744
Lithuania,Vilnius,Royal Enfield Vilnius,"Ukmergės g. 364, Vilnius, 14188 Vilniaus m. sav., Lithuania",5.0,1,+370 606 34028,http://www.kmoto.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,54.7573173,25.2045183,ChIJGQL3CcGT3UYRAzAXkhFXvmM,2025-10-25T02:59:49.953106
Lithuania,Vilnius,SAVAS MOTO,"Žygio g. 44, Vilnius, 08232 Vilniaus m. sav., Lithuania",5.0,5,+370 607 79008,,Motorcycle repair shop,Closed ⋅ Opens 11 AM,54.7055869,25.2948919,ChIJ__Jta7qX3UYRDD_x4jidA7U,2025-10-25T02:59:49.307527
Lithuania,Vilnius,Tommy & Sons,"Akademijos g. 7, Vilnius, 08412 Vilniaus m. sav., Lithuania",4.8,49,+370 670 25765,http://www.tommy-sons.com/,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Mon,54.7527254,25.2603329,ChIJd_sE0_iQ3UYRnmCCJb3glHY,2025-10-25T02:59:49.307502
Lithuania,Vilnius,Triumph Motorcycles Vilnius,"Manufaktūrų g. 16, Vilnius, 11342 Vilniaus m. sav., Lithuania",4.6,20,+370 603 22205,https://www.triumphmoto.lt/,Motorcycle dealer,Closed ⋅ Opens 11 AM,54.6779576,25.315964,ChIJlSx-OeKV3UYR4A8jBUTRKsU,2025-10-25T02:59:50.572747
Lithuania,Vilnius,UAB AIRINA,"Molėtų pl. 68, Vilnius, 08421 Vilniaus m. sav., Lithuania",5.0,1,,,Motorcycle repair shop,,54.7731556,25.2705472,ChIJi76ygCOR3UYR9_lNhxTcfsE,2025-10-25T02:59:50.572750
Lithuania,Vilnius,Vycka Garage,"Smėlynės Sodų g. 48, Vilnius, 10106 Vilniaus m. sav., Lithuania",,0,,,Motorcycle repair shop,,54.7600695,25.3619003,ChIJp-5fQQCX3UYR7Q6erHe8RhA,2025-10-25T02:59:49.953083
Lithuania,Vilnius,Yamaha,"Perkūnkiemio g. 4, Vilnius, 12130 Vilniaus m. sav., Lithuania",4.5,155,+370 686 22211,http://www.yamatecha.lt/,Motorcycle dealer,Closed ⋅ Opens 10 AM,54.7414651,25.2232357,ChIJnc9laaGR3UYRN7Ldz9kCxqY,2025-10-25T02:59:50.572753
Lithuania,Vilnius,Yo! Moto,"Fabijoniškių g., 2Vilnius, 07109 Vilniaus m. sav., Lithuania",4.8,16,+370 615 32315,http://www.yomoto.lt/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,54.7241364,25.2443289,ChIJ7-OqFtSR3UYRpgS0uhgEAIo,2025-10-25T02:59:49.307543
Lithuania,Vilnius,motoremontas,"Rasų g. 47, Vilnius, 11351 Vilniaus m. sav., Lithuania",4.9,32,+370 652 63013,http://www.motoremontas.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,54.6637568,25.3111079,ChIJmTy2cEyU3UYRgfZLSdtbfV4,2025-10-25T02:59:49.307492
Lithuania,Vilnius,Джойнт,"Vilnius, 08313 Vilniaus m. sav., Lithuania",5.0,4,+370 624 69874,,Motorcycle repair shop,Closed ⋅ Opens 12 AM Sun,54.7250971,25.2854523,ChIJPxMDu1iR3UYRJF33Rntcz14,2025-10-25T02:59:49.953057
Luxembourg,Luxembourg City,APL - Autoparts Luxembourg Sàrl,"70 Rue de Cessange, 1320 Cessange Luxembourg",4.4,774,+352 48 18 11 1,https://www.apl.lu/,Auto parts store,Closed ⋅ Opens 8 AM,49.5952453,6.110445599999999,ChIJlbYWpCNJlUcRNOmpFzE68UA,2025-10-25T02:57:52.087021
Luxembourg,Luxembourg City,Alpha Pneus Contern,"32 Rue Edmond Reuter, 5326 Contern, Luxembourg",5.0,3,+352 26 56 51,https://www.alphapneus.lu/,Tire shop,Closed ⋅ Opens 8 AM Mon,49.5932671,6.2263438,ChIJNz7Wx2NHlUcR-nmKGdRsm8o,2025-10-25T02:57:52.704894
Luxembourg,Luxembourg City,Alpha Pneus Howald,"50a Rue des Bruyères, 1274 Howald Hesperange, Luxembourg",5.0,25,+352 26 56 51,https://www.alphapneus.lu/,Tire shop,Closed ⋅ Opens 9 AM,49.5775844,6.1362441,ChIJa7y3ZqBJlUcRtNymrazzZ7w,2025-10-25T02:57:52.704864
Luxembourg,Luxembourg City,Arnold Kontz Group,"186 Rte de Thionville, 2610 Bouneweg-Süd Luxembourg",4.0,121,+352 27 61 65,https://www.arnoldkontz.lu/,Bicycle Shop,Closed ⋅ Opens 9 AM,49.59,6.14088,ChIJ7bx5L8BIlUcRL5rQna7fvPs,2025-10-25T02:57:52.087006
Luxembourg,Luxembourg City,Atelier AMS,"136 Rue de Bettembourg, 5811 Fentange Hesperingen, Luxembourg",5.0,21,+352 621 511 683,https://atelier-ams.lu/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,49.5595229,6.1460393,ChIJIY8L_shJlUcRsuFz37NrhG4,2025-10-25T02:57:52.086971
Luxembourg,Luxembourg City,Atelier M13,"13 Rue de l'Église, 4923 Hautcharage Käerjeng, Luxembourg",4.9,60,,https://www.am13.lu/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,49.5761434,5.9114193,ChIJM5BGlTC16kcRlYB6GW2iklA,2025-10-25T02:57:52.087013
Luxembourg,Luxembourg City,Auto Red-Line Sàrl,"Rue de Bettembourg, 3378 Livange Roeser, Luxembourg",,0,+352 26 51 17 82,,Tire shop,Closed ⋅ Opens 8:30 AM,49.5287794,6.1177356,ChIJf8ciHNg3lUcRlrTfJ3y6BrE,2025-10-25T02:57:52.704901
Luxembourg,Luxembourg City,Autocenter Goedert,"Hall 4, ZI Rolach, 5280 Sandweiler, Luxembourg",4.5,201,+352 48 87 66 1,https://www.autocentergoedert.lu/,Tire shop,Closed ⋅ Opens 7:30 AM Mon,49.6061,6.20159,ChIJzVAz02JGlUcRQUJ0Or_tUEI,2025-10-25T02:57:52.704870
Luxembourg,Luxembourg City,BEAUFORT,"2 Rue du Bois, 6314 Beaufort, Luxembourg",,0,,,Motorcycle repair shop,,49.8334918,6.2889289,ChIJuQz7FplZlUcRroyQBj3FoCw,2025-10-25T02:57:52.704891
Luxembourg,Luxembourg City,"Cars, Bikes & More Luxembourg","30 Rue d'Orchimont, 2268 Bouneweg-Süd Luxembourg",,0,+352 27 76 00 41,,Used car dealer,Closed ⋅ Opens 9 AM,49.5889707,6.1385478,ChIJEQSQbOpIlUcRyz_7rq9XhHg,2025-10-25T02:57:52.704873
Luxembourg,Luxembourg City,DEKRA Automotive S. à r. l. Bertrange,"Zone d' Activité Bourmicht, 4 Rue du puits Romain, 8070 Bertrange, Luxembourg",4.3,588,+352 27 40 07 91,https://www.dekra.lu/de/bertrange/,Car inspection station,Closed ⋅ Opens 7 AM,49.608443,6.0761667,ChIJR590b8JJlUcRvC3aU16Y3g8,2025-10-25T02:57:52.087003
Luxembourg,Luxembourg City,De Motos-Mich Sàrl,"23A Rue de la Fail, 9175 Niederfeulen Feulen, Luxembourg",4.4,82,+352 81 92 48,,Motorcycle shop,Closed ⋅ Opens 9 AM Mon,49.8554048,6.0473608,ChIJYw_cOlxVlUcRZMOsosX2T14,2025-10-25T02:57:53.331026
Luxembourg,Luxembourg City,Delbecq Motos Luxembourg,"63 Rte de Remich, 5330 Moutfort Contern, Luxembourg",4.6,89,+352 20 28 54,http://www.delbecqmotos.com/,BMW motorcycle dealer,Closed ⋅ Opens 9 AM,49.5890282,6.2573824,ChIJrVQ01BNJlUcRJB8dzlW4rq0,2025-10-25T02:57:52.086990
Luxembourg,Luxembourg City,Diabolo - Performance Parts sàrl,"49a Rue de Mondorf, 5730 Aspelt Frisange, Luxembourg",4.1,49,+352 26 55 14 14,http://www.diabolo-motors.net/,Motorcycle repair shop,Closed ⋅ Opens 1 PM,49.5186235,6.2323336,ChIJlxjQB6Q4lUcRNPMyH85QXgw,2025-10-25T02:57:52.704838
Luxembourg,Luxembourg City,Ducati Store Luxembourg,"6 Rue des Trois Cantons, 3980 Wickrange Mondercange, Luxembourg",4.4,172,+352 81 93 93,http://www.ducati.lu/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,49.5389107,6.023875599999999,ChIJEQSQbOpIlUcRqRPMfwW41aY,2025-10-25T02:57:52.086979
Luxembourg,Luxembourg City,E-Riders Sàrl Sàrl,"81 Rue de Luxembourg, 4391 Pontpierre Mondercange, Luxembourg",,0,+352 26 17 54 82,,Bicycle Shop,,49.5416934,6.0384625,ChIJNRW5yw1KlUcREA88DdtRx0k,2025-10-25T02:57:53.331020
Luxembourg,Luxembourg City,Garage Mecanlux Sàrl,"181 Rte de Thionville, 2611 Howald Hesperingen, Luxembourg",4.7,74,+352 29 02 50,,Auto repair shop,Closed ⋅ Opens 7 AM Mon,49.5879365,6.1432951,ChIJp7MXLZVIlUcROA1AOxdP1m0,2025-10-25T02:57:52.704867
Luxembourg,Luxembourg City,Garage Sly Cars,"136 Rue de Bettembourg, 5811 Fentange Hesperingen, Luxembourg",3.6,39,+352 26 55 14 14,http://www.motozenter.lu/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,49.5594937,6.1460597,ChIJ_ZRZqQw1lUcRB5T8em0sR3M,2025-10-25T02:57:52.704854
Luxembourg,Luxembourg City,Grün Signalisation Sàrl,"35 Boulevard des Scillas, 2529 Howald Hesperange, Luxembourg",4.5,217,+352 49 61 62,http://www.grun.lu/,License plate frames supplier,Closed ⋅ Opens 8 AM Mon,49.5799838,6.13486,ChIJJxd0__FIlUcRX8ck5NPWKKM,2025-10-25T02:57:52.704896
Luxembourg,Luxembourg City,Harley-Davidson Luxembourg,"63 Rte de Remich, 5330 Moutfort Contern, Luxembourg",4.5,520,+352 26 88 38 83,https://hdl.lu/,Harley-Davidson dealer,Closed ⋅ Opens 9 AM,49.5890282,6.2573824,ChIJEQSQbOpIlUcRqo7yCNPXUqs,2025-10-25T02:57:52.087000
Luxembourg,Luxembourg City,J. Weber tapissier,"28 Rte de Capellen 10 et 11, 8279 Holzem porte, Luxembourg",4.9,76,+352 621 611 012,https://www.jwebertapissier.com/,Auto restoration service,Closed ⋅ Opens 9 AM Mon,49.6221406,5.9833453,ChIJ_9D72atMlUcRQQBQeta03pc,2025-10-25T02:57:52.087008
Luxembourg,Luxembourg City,JMC Design,"Rue Claude Berg , 53, ZA, 6700 Arlon, Belgium",4.8,63,+32 63 22 00 87,http://www.jmc-design.be/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,49.6479516,5.8250288,ChIJHb87Wl6w6kcRPu0VRTcA0iM,2025-10-25T02:57:53.331042
Luxembourg,Luxembourg City,Junglinster,"Centre Commercial GRIDX, 4-6 Rue des Trois Cantons, 3980 Wickrange Reckange-sur-Mess, Luxembourg",4.4,28,+352 28 70 70,https://myways.lu/,Electric motorcycle dealer,Closed ⋅ Opens 9 AM,49.5389107,6.023875599999999,ChIJcyxYN35blUcRYB4qqsH9qCo,2025-10-25T02:57:52.086998
Luxembourg,Luxembourg City,KTM Luxembourg,"6 Rue des Trois Cantons, 3980 Wickrange Reckange-sur-Mess, Luxembourg",4.8,99,+352 24 87 32 57,http://www.ktmshop.lu/,Motorcycle dealer,Closed ⋅ Opens 9 AM Tue,49.5389107,6.023875599999999,ChIJC3JobUhJlUcR8udsrZU-UdY,2025-10-25T02:57:52.086987
Luxembourg,Luxembourg City,Lux Motor Adventure,"114 Av. de la Faiencerie, 1511 Limpertsberg Luxembourg",,0,+352 621 229 178,http://luxmotoradventure.com/contact-us.html,Motorcycle repair shop,,49.6201774,6.1155678,ChIJ3VGxWNBOlUcRtR-9hnvAcRM,2025-10-25T02:57:52.086976
Luxembourg,Luxembourg City,M4VR,"ZI, 54190 Tiercelet, France",4.3,3,+33 6 76 77 23 74,,Motorcycle repair shop,Closed ⋅ Opens 2 PM,49.456605,5.873376,ChIJDf4n67rN6kcRcC-jhVm6RYc,2025-10-25T02:57:53.331066
